"Dataset","DefectNum","ModuleNum","DefectRate","ImbLevel","Metrics","Classifier","ImbLearner","ImbLearnerType","AUC","MCC"
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","IBk","N","NONE",0.6885,0.065
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","LR","N","NONE",0.7172,0.151
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","NB","N","NONE",0.6947,0.2029
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","RF","N","NONE",0.7219,0.1814
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","Ripper","N","NONE",0.535,0.087
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","SVM","N","NONE",0.5043,0.0141
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","C4.5","Y","OS",0.6056,0.2157
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","IBk","Y","OS",0.6892,0.2239
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","LR","Y","OS",0.7231,0.2045
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","NB","Y","OS",0.6707,0.2027
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","RF","Y","OS",0.7511,0.2769
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","Ripper","Y","OS",0.6268,0.2274
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","SVM","Y","OS",0.6341,0.1834
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","C4.5","Y","SMOTE",0.6139,0.2094
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","IBk","Y","SMOTE",0.6835,0.2007
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","LR","Y","SMOTE",0.7094,0.2448
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","NB","Y","SMOTE",0.6477,0.1641
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","RF","Y","SMOTE",0.7421,0.2556
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","Ripper","Y","SMOTE",0.6613,0.2365
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","SVM","Y","SMOTE",0.6469,0.2037
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","C4.5","Y","MYSMOTE",0.7395,0.2512
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","IBk","Y","MYSMOTE",0.7355,0.1972
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","LR","Y","MYSMOTE",0.7449,0.2615
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","NB","Y","MYSMOTE",0.7215,0.2121
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","RF","Y","MYSMOTE",0.7499,0.2777
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","Ripper","Y","MYSMOTE",0.7375,0.239
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","SVM","Y","MYSMOTE",0.7146,0.185
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","C4.5","Y","UOS",0.6257,0.199
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","IBk","Y","UOS",0.6715,0.1712
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","LR","Y","UOS",0.7174,0.219
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","NB","Y","UOS",0.6826,0.2115
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","RF","Y","UOS",0.7546,0.2611
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","Ripper","Y","UOS",0.6417,0.2209
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","SVM","Y","UOS",0.6403,0.2
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","C4.5","Y","US",0.6248,0.169
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","IBk","Y","US",0.6533,0.1638
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","LR","Y","US",0.6755,0.1857
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","NB","Y","US",0.6642,0.1559
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","RF","Y","US",0.6727,0.1808
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","Ripper","Y","US",0.6299,0.172
"poi-2.0",37,314,0.117834395,7.486486486,"CK+NET","SVM","Y","US",0.6048,0.1577
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","C4.5","N","NONE",0.56,0.0248
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","IBk","N","NONE",0.7165,0.0593
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","LR","N","NONE",0.8245,0.0884
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","NB","N","NONE",0.7833,0.2463
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","RF","N","NONE",0.7046,0.227
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","Ripper","N","NONE",0.5129,0.0242
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","SVM","N","NONE",0.5,0
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","C4.5","Y","OS",0.5944,0.1623
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","IBk","Y","OS",0.6431,0.1617
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","LR","Y","OS",0.6529,0.2233
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","NB","Y","OS",0.6452,0.1793
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","RF","Y","OS",0.6365,0.1843
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","Ripper","Y","OS",0.5873,0.1307
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","SVM","Y","OS",0.6948,0.2948
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","C4.5","Y","SMOTE",0.6228,0.1594
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","IBk","Y","SMOTE",0.6403,0.1447
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","LR","Y","SMOTE",0.6675,0.2678
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","NB","Y","SMOTE",0.6023,0.1841
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","RF","Y","SMOTE",0.6251,0.1766
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","Ripper","Y","SMOTE",0.6361,0.2083
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","SVM","Y","SMOTE",0.6908,0.2904
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","C4.5","Y","MYSMOTE",0.7345,0.2582
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","IBk","Y","MYSMOTE",0.7226,0.2872
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","LR","Y","MYSMOTE",0.7245,0.2486
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","NB","Y","MYSMOTE",0.7002,0.3055
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","RF","Y","MYSMOTE",0.725,0.2796
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","Ripper","Y","MYSMOTE",0.7632,0.3042
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","SVM","Y","MYSMOTE",0.7203,0.2608
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","C4.5","Y","UOS",0.6231,0.1803
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","IBk","Y","UOS",0.6504,0.1471
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","LR","Y","UOS",0.649,0.1994
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","NB","Y","UOS",0.6336,0.1727
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","RF","Y","UOS",0.6795,0.2257
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","Ripper","Y","UOS",0.6032,0.1674
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","SVM","Y","UOS",0.6691,0.2421
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","C4.5","Y","US",0.6696,0.2297
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","IBk","Y","US",0.7049,0.2455
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","LR","Y","US",0.755,0.2788
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","NB","Y","US",0.7107,0.2576
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","RF","Y","US",0.6895,0.1941
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","Ripper","Y","US",0.6992,0.2787
"synapse-1.0",16,157,0.101910828,8.8125,"CK+NET","SVM","Y","US",0.667,0.2684
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","C4.5","N","NONE",0.7102,0.3737
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","IBk","N","NONE",0.7488,0.4351
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","LR","N","NONE",0.7437,0.293
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","NB","N","NONE",0.7381,0.3123
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","RF","N","NONE",0.7958,0.4595
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","Ripper","N","NONE",0.676,0.3776
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","SVM","N","NONE",0.5048,0.0137
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","C4.5","Y","OS",0.6805,0.3624
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","IBk","Y","OS",0.7621,0.339
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","LR","Y","OS",0.7349,0.3547
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","NB","Y","OS",0.7328,0.3346
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","RF","Y","OS",0.785,0.445
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","Ripper","Y","OS",0.6953,0.3844
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","SVM","Y","OS",0.7012,0.3709
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","C4.5","Y","SMOTE",0.6932,0.3947
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","IBk","Y","SMOTE",0.7539,0.3775
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","LR","Y","SMOTE",0.7315,0.3317
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","NB","Y","SMOTE",0.7304,0.309
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","RF","Y","SMOTE",0.8007,0.4568
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","Ripper","Y","SMOTE",0.7178,0.3949
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","SVM","Y","SMOTE",0.6892,0.3528
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","C4.5","Y","MYSMOTE",0.7914,0.4483
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","IBk","Y","MYSMOTE",0.7828,0.4081
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","LR","Y","MYSMOTE",0.7888,0.4032
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","NB","Y","MYSMOTE",0.7672,0.3872
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","RF","Y","MYSMOTE",0.807,0.4789
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","Ripper","Y","MYSMOTE",0.8042,0.4567
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","SVM","Y","MYSMOTE",0.769,0.3779
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","C4.5","Y","UOS",0.6581,0.3263
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","IBk","Y","UOS",0.7243,0.3179
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","LR","Y","UOS",0.7093,0.3166
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","NB","Y","UOS",0.7322,0.3292
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","RF","Y","UOS",0.759,0.3841
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","Ripper","Y","UOS",0.6806,0.3218
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","SVM","Y","UOS",0.6963,0.3764
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","C4.5","Y","US",0.6725,0.3354
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","IBk","Y","US",0.7339,0.348
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","LR","Y","US",0.727,0.3253
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","NB","Y","US",0.7513,0.3302
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","RF","Y","US",0.7668,0.3715
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","Ripper","Y","US",0.7147,0.3932
"synapse-1.1",60,222,0.27027027,2.7,"CK+NET","SVM","Y","US",0.6738,0.3225
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","C4.5","N","NONE",0.706,0.3654
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","IBk","N","NONE",0.735,0.3358
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","LR","N","NONE",0.7772,0.3774
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","NB","N","NONE",0.7403,0.3652
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","RF","N","NONE",0.7936,0.466
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","Ripper","N","NONE",0.7189,0.4506
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","SVM","N","NONE",0.6559,0.3762
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","C4.5","Y","OS",0.6787,0.3707
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","IBk","Y","OS",0.7398,0.348
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","LR","Y","OS",0.7737,0.3821
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","NB","Y","OS",0.7327,0.3729
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","RF","Y","OS",0.797,0.4657
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","Ripper","Y","OS",0.7054,0.3917
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","SVM","Y","OS",0.6896,0.3785
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","C4.5","Y","SMOTE",0.7074,0.4089
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","IBk","Y","SMOTE",0.7547,0.4113
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","LR","Y","SMOTE",0.7822,0.4365
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","NB","Y","SMOTE",0.7405,0.4129
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","RF","Y","SMOTE",0.7979,0.4731
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","Ripper","Y","SMOTE",0.7222,0.4205
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","SVM","Y","SMOTE",0.7038,0.4084
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","C4.5","Y","MYSMOTE",0.804,0.487
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","IBk","Y","MYSMOTE",0.7799,0.4311
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","LR","Y","MYSMOTE",0.784,0.4081
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","NB","Y","MYSMOTE",0.7378,0.3802
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","RF","Y","MYSMOTE",0.8255,0.5279
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","Ripper","Y","MYSMOTE",0.792,0.4694
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","SVM","Y","MYSMOTE",0.7599,0.3883
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","C4.5","Y","UOS",0.6596,0.2969
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","IBk","Y","UOS",0.6791,0.28
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","LR","Y","UOS",0.7257,0.3366
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","NB","Y","UOS",0.7078,0.3379
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","RF","Y","UOS",0.7466,0.379
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","Ripper","Y","UOS",0.6523,0.3038
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","SVM","Y","UOS",0.6637,0.3375
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","C4.5","Y","US",0.6763,0.3437
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","IBk","Y","US",0.7287,0.3529
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","LR","Y","US",0.7616,0.3861
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","NB","Y","US",0.7249,0.3713
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","RF","Y","US",0.7758,0.3944
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","Ripper","Y","US",0.6886,0.3628
"synapse-1.2",86,256,0.3359375,1.976744186,"CK+NET","SVM","Y","US",0.6759,0.3563
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","C4.5","N","NONE",0.65,0.2798
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","IBk","N","NONE",0.6986,0.3029
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","LR","N","NONE",0.7579,0.3445
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","NB","N","NONE",0.733,0.2274
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","RF","N","NONE",0.755,0.3762
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","Ripper","N","NONE",0.6521,0.3365
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","SVM","N","NONE",0.5891,0.2777
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","C4.5","Y","OS",0.6853,0.3248
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","IBk","Y","OS",0.6882,0.2554
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","LR","Y","OS",0.7541,0.389
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","NB","Y","OS",0.7348,0.275
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","RF","Y","OS",0.7551,0.3622
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","Ripper","Y","OS",0.6611,0.3168
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","SVM","Y","OS",0.6729,0.3364
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","C4.5","Y","SMOTE",0.6778,0.2933
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","IBk","Y","SMOTE",0.6985,0.2718
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","LR","Y","SMOTE",0.7493,0.3754
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","NB","Y","SMOTE",0.7387,0.2564
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","RF","Y","SMOTE",0.7658,0.3871
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","Ripper","Y","SMOTE",0.6754,0.3506
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","SVM","Y","SMOTE",0.6598,0.3173
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","C4.5","Y","MYSMOTE",0.7475,0.3489
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","IBk","Y","MYSMOTE",0.7426,0.3318
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","LR","Y","MYSMOTE",0.7615,0.3919
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","NB","Y","MYSMOTE",0.724,0.2769
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","RF","Y","MYSMOTE",0.7746,0.3888
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","Ripper","Y","MYSMOTE",0.7524,0.3774
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","SVM","Y","MYSMOTE",0.7502,0.3278
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","C4.5","Y","UOS",0.6422,0.2616
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","IBk","Y","UOS",0.6638,0.2339
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","LR","Y","UOS",0.7094,0.2756
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","NB","Y","UOS",0.7242,0.2805
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","RF","Y","UOS",0.7045,0.2906
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","Ripper","Y","UOS",0.6557,0.2902
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","SVM","Y","UOS",0.6671,0.3329
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","C4.5","Y","US",0.6356,0.248
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","IBk","Y","US",0.6837,0.248
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","LR","Y","US",0.7248,0.3181
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","NB","Y","US",0.7227,0.2426
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","RF","Y","US",0.7111,0.2885
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","Ripper","Y","US",0.6567,0.2953
"velocity-1.6",78,229,0.340611354,1.935897436,"CK+NET","SVM","Y","US",0.6661,0.3279
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","C4.5","N","NONE",0.7924,0.5736
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","IBk","N","NONE",0.8839,0.5568
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","LR","N","NONE",0.8484,0.5045
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","NB","N","NONE",0.8443,0.5168
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","RF","N","NONE",0.8694,0.5589
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","Ripper","N","NONE",0.7915,0.5808
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","SVM","N","NONE",0.616,0.4032
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","C4.5","Y","OS",0.7765,0.5312
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","IBk","Y","OS",0.8528,0.4499
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","LR","Y","OS",0.8569,0.507
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","NB","Y","OS",0.8429,0.4995
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","RF","Y","OS",0.8854,0.5941
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","Ripper","Y","OS",0.7883,0.5415
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","SVM","Y","OS",0.81,0.5324
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","C4.5","Y","SMOTE",0.8016,0.5688
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","IBk","Y","SMOTE",0.8581,0.5098
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","LR","Y","SMOTE",0.8224,0.4479
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","NB","Y","SMOTE",0.8277,0.4505
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","RF","Y","SMOTE",0.8912,0.5955
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","Ripper","Y","SMOTE",0.7894,0.5068
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","SVM","Y","SMOTE",0.7826,0.5023
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","C4.5","Y","MYSMOTE",0.9024,0.5854
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","IBk","Y","MYSMOTE",0.8955,0.5138
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","LR","Y","MYSMOTE",0.8691,0.4893
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","NB","Y","MYSMOTE",0.8532,0.4881
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","RF","Y","MYSMOTE",0.9154,0.5906
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","Ripper","Y","MYSMOTE",0.9003,0.5696
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","SVM","Y","MYSMOTE",0.8202,0.5094
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","C4.5","Y","UOS",0.8055,0.523
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","IBk","Y","UOS",0.8505,0.4234
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","LR","Y","UOS",0.8366,0.4748
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","NB","Y","UOS",0.8264,0.4726
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","RF","Y","UOS",0.8877,0.574
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","Ripper","Y","UOS",0.7867,0.4886
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","SVM","Y","UOS",0.7968,0.5115
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","C4.5","Y","US",0.7936,0.4743
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","IBk","Y","US",0.8574,0.4454
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","LR","Y","US",0.8266,0.4548
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","NB","Y","US",0.8264,0.4689
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","RF","Y","US",0.8739,0.4835
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","Ripper","Y","US",0.8015,0.4877
"xerces-1.2",71,440,0.161363636,5.197183099,"CK+NET","SVM","Y","US",0.7802,0.5014
"xerces-1.3",69,453,0.152317881,5.565217391,"CK+NET","C4.5","N","NONE",0.7182,0.369
"xerces-1.3",69,453,0.152317881,5.565217391,"CK+NET","IBk","N","NONE",0.7958,0.3828
"xerces-1.3",69,453,0.152317881,5.565217391,"CK+NET","LR","N","NONE",0.7897,0.2619
"xerces-1.3",69,453,0.152317881,5.565217391,"CK+NET","NB","N","NONE",0.7504,0.278
"xerces-1.3",69,453,0.152317881,5.565217391,"CK+NET","RF","N","NONE",0.8477,0.4753
"xerces-1.3",69,453,0.152317881,5.565217391,"CK+NET","Ripper","N","NONE",0.6537,0.3749
"xerces-1.3",69,453,0.152317881,5.565217391,"CK+NET","SVM","N","NONE",0.5103,0.0488
"xerces-1.3",69,453,0.152317881,5.565217391,"CK+NET","C4.5","Y","OS",0.6904,0.3804
"xerces-1.3",69,453,0.152317881,5.565217391,"CK+NET","IBk","Y","OS",0.7652,0.3435
"xerces-1.3",69,453,0.152317881,5.565217391,"CK+NET","LR","Y","OS",0.7541,0.3019
"xerces-1.3",69,453,0.152317881,5.565217391,"CK+NET","NB","Y","OS",0.7574,0.2793
"xerces-1.3",69,453,0.152317881,5.565217391,"CK+NET","RF","Y","OS",0.8365,0.4616
"xerces-1.3",69,453,0.152317881,5.565217391,"CK+NET","Ripper","Y","OS",0.714,0.3851
"xerces-1.3",69,453,0.152317881,5.565217391,"CK+NET","SVM","Y","OS",0.6848,0.288
"xerces-1.3",69,453,0.152317881,5.565217391,"CK+NET","C4.5","Y","SMOTE",0.7235,0.3443
